idVuelo,iataOrigen,iataDestino,horaSalidaUtc,horaLlegadaUtc,capacidadMaletas,cancelado
V007653,SEQM,SLLP,2026-01-05T23:01:00.000Z,2026-01-06T01:38:00.000Z,320,false
V007654,SLLP,SEQM,2026-01-05T23:47:00.000Z,2026-01-06T02:24:00.000Z,320,false
V007655,SEQM,SCEL,2026-01-05T10:14:00.000Z,2026-01-05T14:58:00.000Z,360,false
V007656,SCEL,SEQM,2026-01-05T04:17:00.000Z,2026-01-05T09:01:00.000Z,360,false
V007657,SEQM,SCEL,2026-01-05T18:52:00.000Z,2026-01-05T23:36:00.000Z,300,false
V007658,SCEL,SEQM,2026-01-05T11:21:00.000Z,2026-01-05T16:05:00.000Z,360,false
V007659,SEQM,SCEL,2026-01-06T03:28:00.000Z,2026-01-06T08:12:00.000Z,360,false
V007660,SCEL,SEQM,2026-01-05T22:04:00.000Z,2026-01-06T02:48:00.000Z,340,false
V007661,SEQM,SABE,2026-01-05T09:47:00.000Z,2026-01-05T15:12:00.000Z,360,false
V007662,SABE,SEQM,2026-01-05T06:24:00.000Z,2026-01-05T11:49:00.000Z,320,false
V007663,SEQM,SABE,2026-01-05T12:06:00.000Z,2026-01-05T17:31:00.000Z,360,false
V007664,SABE,SEQM,2026-01-05T14:10:00.000Z,2026-01-05T19:35:00.000Z,320,false
V007665,SEQM,SABE,2026-01-05T17:44:00.000Z,2026-01-05T23:09:00.000Z,320,false
V007666,SABE,SEQM,2026-01-05T15:59:00.000Z,2026-01-05T21:24:00.000Z,360,false
V007667,SEQM,SABE,2026-01-06T01:18:00.000Z,2026-01-06T06:43:00.000Z,320,false
V007668,SABE,SEQM,2026-01-06T01:30:00.000Z,2026-01-06T06:55:00.000Z,360,false
V007669,SEQM,SGAS,2026-01-05T12:22:00.000Z,2026-01-05T16:52:00.000Z,300,false
V007670,SGAS,SEQM,2026-01-05T06:27:00.000Z,2026-01-05T10:57:00.000Z,300,false
V007671,SEQM,SGAS,2026-01-05T16:44:00.000Z,2026-01-05T21:14:00.000Z,320,false
V007672,SGAS,SEQM,2026-01-05T13:35:00.000Z,2026-01-05T18:05:00.000Z,300,false
V007673,SEQM,SGAS,2026-01-05T23:18:00.000Z,2026-01-06T03:48:00.000Z,360,false
V007674,SGAS,SEQM,2026-01-05T21:22:00.000Z,2026-01-06T01:52:00.000Z,320,false
V007675,SEQM,SUAA,2026-01-05T07:45:00.000Z,2026-01-05T13:18:00.000Z,300,false
V007676,SUAA,SEQM,2026-01-05T03:25:00.000Z,2026-01-05T08:58:00.000Z,340,false
V007677,SEQM,SUAA,2026-01-05T11:01:00.000Z,2026-01-05T16:34:00.000Z,300,false
V007678,SUAA,SEQM,2026-01-05T12:12:00.000Z,2026-01-05T17:45:00.000Z,300,false
V007679,SEQM,SUAA,2026-01-05T18:10:00.000Z,2026-01-05T23:43:00.000Z,360,false
V007680,SUAA,SEQM,2026-01-05T18:21:00.000Z,2026-01-05T23:54:00.000Z,360,false
V007681,SEQM,SUAA,2026-01-06T04:20:00.000Z,2026-01-06T09:53:00.000Z,320,false
V007682,SUAA,SEQM,2026-01-06T02:35:00.000Z,2026-01-06T08:08:00.000Z,300,false
V007683,SEQM,LATI,2026-01-05T08:48:00.000Z,2026-01-05T22:07:00.000Z,320,false
V007684,LATI,SEQM,2026-01-05T05:37:00.000Z,2026-01-05T18:56:00.000Z,360,false
V007685,SEQM,LATI,2026-01-05T14:01:00.000Z,2026-01-06T03:20:00.000Z,300,false
V007686,LATI,SEQM,2026-01-05T10:02:00.000Z,2026-01-05T23:21:00.000Z,300,false
V007687,SEQM,LATI,2026-01-06T02:18:00.000Z,2026-01-06T15:37:00.000Z,340,false
V007688,LATI,SEQM,2026-01-05T16:08:00.000Z,2026-01-06T05:27:00.000Z,340,false
V007689,SEQM,EDDI,2026-01-05T08:10:00.000Z,2026-01-05T20:50:00.000Z,360,false
V007690,EDDI,SEQM,2026-01-04T22:28:00.000Z,2026-01-05T11:08:00.000Z,300,false
V007691,SEQM,EDDI,2026-01-05T16:35:00.000Z,2026-01-06T05:15:00.000Z,340,false
V007692,EDDI,SEQM,2026-01-05T04:05:00.000Z,2026-01-05T16:45:00.000Z,320,false
V007693,SEQM,EDDI,2026-01-05T20:04:00.000Z,2026-01-06T08:44:00.000Z,360,false
V007694,EDDI,SEQM,2026-01-05T14:03:00.000Z,2026-01-06T02:43:00.000Z,320,false
V007695,SEQM,EDDI,2026-01-06T03:24:00.000Z,2026-01-06T16:04:00.000Z,340,false
V007696,EDDI,SEQM,2026-01-05T19:38:00.000Z,2026-01-06T08:18:00.000Z,360,false
V007697,SEQM,LOWW,2026-01-05T08:41:00.000Z,2026-01-05T21:38:00.000Z,300,false
V007698,LOWW,SEQM,2026-01-05T03:16:00.000Z,2026-01-05T16:13:00.000Z,360,false
V007699,SEQM,LOWW,2026-01-05T17:02:00.000Z,2026-01-06T05:59:00.000Z,340,false
V007700,LOWW,SEQM,2026-01-05T09:33:00.000Z,2026-01-05T22:30:00.000Z,300,false
V007701,SEQM,LOWW,2026-01-06T01:52:00.000Z,2026-01-06T14:49:00.000Z,320,false
V007702,LOWW,SEQM,2026-01-05T16:26:00.000Z,2026-01-06T05:23:00.000Z,320,false
V007703,SEQM,EBCI,2026-01-05T14:46:00.000Z,2026-01-06T02:38:00.000Z,320,false
V007704,EBCI,SEQM,2026-01-05T02:55:00.000Z,2026-01-05T14:47:00.000Z,320,false
V007705,SEQM,UMMS,2026-01-05T05:41:00.000Z,2026-01-05T19:36:00.000Z,300,false
V007706,UMMS,SEQM,2026-01-05T03:54:00.000Z,2026-01-05T17:49:00.000Z,300,false
V007707,SEQM,UMMS,2026-01-05T13:58:00.000Z,2026-01-06T03:53:00.000Z,360,false
V007708,UMMS,SEQM,2026-01-05T07:35:00.000Z,2026-01-05T21:30:00.000Z,360,false
V007709,SEQM,UMMS,2026-01-06T03:21:00.000Z,2026-01-06T17:16:00.000Z,320,false
V007710,UMMS,SEQM,2026-01-05T14:31:00.000Z,2026-01-06T04:26:00.000Z,340,false
V007711,SEQM,LBSF,2026-01-05T05:22:00.000Z,2026-01-05T19:05:00.000Z,320,false
V007712,LBSF,SEQM,2026-01-05T01:33:00.000Z,2026-01-05T15:16:00.000Z,300,false
V007713,SEQM,LBSF,2026-01-05T11:28:00.000Z,2026-01-06T01:11:00.000Z,340,false
V007714,LBSF,SEQM,2026-01-05T05:33:00.000Z,2026-01-05T19:16:00.000Z,360,false
V007715,SEQM,LBSF,2026-01-05T19:23:00.000Z,2026-01-06T09:06:00.000Z,300,false
V007716,LBSF,SEQM,2026-01-05T09:28:00.000Z,2026-01-05T23:11:00.000Z,320,false
V007717,SEQM,LBSF,2026-01-06T00:49:00.000Z,2026-01-06T14:32:00.000Z,300,false
V007718,LBSF,SEQM,2026-01-05T19:40:00.000Z,2026-01-06T09:23:00.000Z,340,false
V007719,SEQM,LKPR,2026-01-05T07:35:00.000Z,2026-01-05T20:21:00.000Z,360,false
V007720,LKPR,SEQM,2026-01-05T03:24:00.000Z,2026-01-05T16:10:00.000Z,300,false
V007721,SEQM,LKPR,2026-01-05T14:29:00.000Z,2026-01-06T03:15:00.000Z,320,false
V007722,LKPR,SEQM,2026-01-05T08:21:00.000Z,2026-01-05T21:07:00.000Z,300,false
V007723,SEQM,LKPR,2026-01-05T21:33:00.000Z,2026-01-06T10:19:00.000Z,340,false
V007724,LKPR,SEQM,2026-01-05T12:00:00.000Z,2026-01-06T00:46:00.000Z,360,false
V007725,SEQM,LKPR,2026-01-06T02:49:00.000Z,2026-01-06T15:35:00.000Z,300,false
V007726,LKPR,SEQM,2026-01-05T18:39:00.000Z,2026-01-06T07:25:00.000Z,360,false
V007727,SEQM,LDZA,2026-01-05T08:45:00.000Z,2026-01-05T21:44:00.000Z,300,false
V007728,LDZA,SEQM,2026-01-04T23:44:00.000Z,2026-01-05T12:43:00.000Z,320,false
V007729,SEQM,LDZA,2026-01-05T16:38:00.000Z,2026-01-06T05:37:00.000Z,340,false
V007730,LDZA,SEQM,2026-01-05T07:02:00.000Z,2026-01-05T20:01:00.000Z,320,false
V007731,SEQM,LDZA,2026-01-05T19:21:00.000Z,2026-01-06T08:20:00.000Z,320,false
V007732,LDZA,SEQM,2026-01-05T10:28:00.000Z,2026-01-05T23:27:00.000Z,360,false
V007733,SEQM,LDZA,2026-01-06T00:15:00.000Z,2026-01-06T13:14:00.000Z,320,false
V007734,LDZA,SEQM,2026-01-05T19:37:00.000Z,2026-01-06T08:36:00.000Z,340,false
V007735,SEQM,EKCH,2026-01-05T08:44:00.000Z,2026-01-05T21:19:00.000Z,360,false
V007736,EKCH,SEQM,2026-01-05T19:15:00.000Z,2026-01-06T07:50:00.000Z,360,false
V007737,SEQM,EHAM,2026-01-05T12:32:00.000Z,2026-01-06T00:26:00.000Z,340,false
V007738,EHAM,SEQM,2026-01-04T22:02:00.000Z,2026-01-05T09:56:00.000Z,320,false
V007739,SEQM,EHAM,2026-01-05T19:04:00.000Z,2026-01-06T06:58:00.000Z,360,false
V007740,EHAM,SEQM,2026-01-05T12:40:00.000Z,2026-01-06T00:34:00.000Z,360,false
V007741,SEQM,EHAM,2026-01-06T02:55:00.000Z,2026-01-06T14:49:00.000Z,340,false
V007742,EHAM,SEQM,2026-01-05T21:10:00.000Z,2026-01-06T09:04:00.000Z,320,false
V007743,SEQM,VIDP,2026-01-05T06:12:00.000Z,2026-01-06T02:13:00.000Z,320,false
V007744,VIDP,SEQM,2026-01-04T23:09:00.000Z,2026-01-05T19:10:00.000Z,300,false
V007745,SEQM,VIDP,2026-01-05T16:10:00.000Z,2026-01-06T12:11:00.000Z,300,false
V007746,VIDP,SEQM,2026-01-05T02:03:00.000Z,2026-01-05T22:04:00.000Z,300,false
V007747,SEQM,VIDP,2026-01-05T21:00:00.000Z,2026-01-06T17:01:00.000Z,340,false
V007748,VIDP,SEQM,2026-01-05T08:25:00.000Z,2026-01-06T04:26:00.000Z,360,false
V007749,SEQM,VIDP,2026-01-06T04:07:00.000Z,2026-01-06T00:08:00.000Z,300,false
V007750,VIDP,SEQM,2026-01-05T18:15:00.000Z,2026-01-06T14:16:00.000Z,320,false
V007751,SEQM,OSDI,2026-01-05T10:30:00.000Z,2026-01-06T01:52:00.000Z,320,false
V007752,OSDI,SEQM,2026-01-04T21:09:00.000Z,2026-01-05T12:31:00.000Z,340,false
V007753,SEQM,OSDI,2026-01-05T13:36:00.000Z,2026-01-06T04:58:00.000Z,300,false
V007754,OSDI,SEQM,2026-01-05T06:27:00.000Z,2026-01-05T21:49:00.000Z,360,false
V007755,SEQM,OSDI,2026-01-05T21:21:00.000Z,2026-01-06T12:43:00.000Z,300,false
V007756,OSDI,SEQM,2026-01-05T14:06:00.000Z,2026-01-06T05:28:00.000Z,300,false
V007757,SEQM,OSDI,2026-01-05T23:46:00.000Z,2026-01-06T15:08:00.000Z,300,false
V007758,OSDI,SEQM,2026-01-05T20:21:00.000Z,2026-01-06T11:43:00.000Z,300,false
V007759,SEQM,OAKB,2026-01-05T12:54:00.000Z,2026-01-06T07:39:00.000Z,340,false
V007760,OAKB,SEQM,2026-01-05T07:38:00.000Z,2026-01-06T02:23:00.000Z,300,false
V007761,SEQM,OAKB,2026-01-06T04:32:00.000Z,2026-01-05T23:17:00.000Z,340,false
V007762,OAKB,SEQM,2026-01-05T17:39:00.000Z,2026-01-06T12:24:00.000Z,360,false
V007763,SEQM,OOMS,2026-01-05T11:19:00.000Z,2026-01-06T05:42:00.000Z,300,false
V007764,OOMS,SEQM,2026-01-04T22:46:00.000Z,2026-01-05T17:09:00.000Z,340,false
V007765,SEQM,OOMS,2026-01-05T22:38:00.000Z,2026-01-06T17:01:00.000Z,300,false
V007766,OOMS,SEQM,2026-01-05T18:06:00.000Z,2026-01-06T12:29:00.000Z,320,false
V007767,SEQM,OYSN,2026-01-05T12:58:00.000Z,2026-01-06T05:51:00.000Z,340,false
V007768,OYSN,SEQM,2026-01-04T23:27:00.000Z,2026-01-05T16:20:00.000Z,340,false
V007769,SEQM,OYSN,2026-01-05T17:20:00.000Z,2026-01-06T10:13:00.000Z,300,false
V007770,OYSN,SEQM,2026-01-05T11:39:00.000Z,2026-01-06T04:32:00.000Z,300,false
V007771,SEQM,OYSN,2026-01-05T23:00:00.000Z,2026-01-06T15:53:00.000Z,340,false
V007772,OYSN,SEQM,2026-01-05T16:15:00.000Z,2026-01-06T09:08:00.000Z,360,false
V007773,SEQM,OPKC,2026-01-05T10:38:00.000Z,2026-01-06T06:00:00.000Z,360,false
V007774,OPKC,SEQM,2026-01-04T20:28:00.000Z,2026-01-05T15:50:00.000Z,300,false
V007775,SEQM,OPKC,2026-01-05T19:09:00.000Z,2026-01-06T14:31:00.000Z,320,false
V007776,OPKC,SEQM,2026-01-05T08:58:00.000Z,2026-01-06T04:20:00.000Z,300,false
V007777,SEQM,OPKC,2026-01-06T01:40:00.000Z,2026-01-05T21:02:00.000Z,360,false
V007778,OPKC,SEQM,2026-01-05T14:22:00.000Z,2026-01-06T09:44:00.000Z,360,false
V007779,SEQM,UBBB,2026-01-05T10:14:00.000Z,2026-01-06T02:45:00.000Z,340,false
V007780,UBBB,SEQM,2026-01-04T22:46:00.000Z,2026-01-05T15:17:00.000Z,340,false
V007781,SEQM,UBBB,2026-01-05T13:09:00.000Z,2026-01-06T05:40:00.000Z,360,false
V007782,UBBB,SEQM,2026-01-05T08:03:00.000Z,2026-01-06T00:34:00.000Z,360,false
V007783,SEQM,UBBB,2026-01-05T18:55:00.000Z,2026-01-06T11:26:00.000Z,340,false
V007784,UBBB,SEQM,2026-01-05T13:08:00.000Z,2026-01-06T05:39:00.000Z,340,false
V007785,SEQM,UBBB,2026-01-06T04:44:00.000Z,2026-01-06T21:15:00.000Z,320,false
V007786,UBBB,SEQM,2026-01-05T19:42:00.000Z,2026-01-06T12:13:00.000Z,300,false
V007787,SEQM,OJAI,2026-01-05T08:30:00.000Z,2026-01-05T23:49:00.000Z,320,false
V007788,OJAI,SEQM,2026-01-05T00:30:00.000Z,2026-01-05T15:49:00.000Z,320,false
V007789,SEQM,OJAI,2026-01-05T13:57:00.000Z,2026-01-06T05:16:00.000Z,340,false
V007790,OJAI,SEQM,2026-01-05T07:37:00.000Z,2026-01-05T22:56:00.000Z,320,false
V007791,SEQM,OJAI,2026-01-05T21:54:00.000Z,2026-01-06T13:13:00.000Z,320,false
V007792,OJAI,SEQM,2026-01-05T09:31:00.000Z,2026-01-06T00:50:00.000Z,360,false
V007793,SEQM,OJAI,2026-01-06T02:17:00.000Z,2026-01-06T17:36:00.000Z,360,false
V007794,OJAI,SEQM,2026-01-05T17:17:00.000Z,2026-01-06T08:36:00.000Z,300,false
V007795,SVMI,SBBR,2026-01-05T04:28:00.000Z,2026-01-05T08:50:00.000Z,300,false
V007796,SBBR,SVMI,2026-01-05T06:05:00.000Z,2026-01-05T10:27:00.000Z,320,false
V007797,SVMI,SBBR,2026-01-05T12:34:00.000Z,2026-01-05T16:56:00.000Z,300,false
V007798,SBBR,SVMI,2026-01-05T09:06:00.000Z,2026-01-05T13:28:00.000Z,300,false
V007799,SVMI,SBBR,2026-01-05T19:00:00.000Z,2026-01-05T23:22:00.000Z,360,false
V007800,SBBR,SVMI,2026-01-05T17:39:00.000Z,2026-01-05T22:01:00.000Z,360,false
V007801,SVMI,SBBR,2026-01-06T01:09:00.000Z,2026-01-06T05:31:00.000Z,320,false
V007802,SBBR,SVMI,2026-01-05T22:45:00.000Z,2026-01-06T03:07:00.000Z,320,false
V007803,SVMI,SPIM,2026-01-05T14:55:00.000Z,2026-01-05T18:21:00.000Z,340,false
V007804,SPIM,SVMI,2026-01-05T10:24:00.000Z,2026-01-05T13:50:00.000Z,320,false
V007805,SVMI,SPIM,2026-01-05T22:09:00.000Z,2026-01-06T01:35:00.000Z,320,false
V007806,SPIM,SVMI,2026-01-05T17:15:00.000Z,2026-01-05T20:41:00.000Z,320,false
V007807,SVMI,SLLP,2026-01-05T06:28:00.000Z,2026-01-05T10:06:00.000Z,300,false
V007808,SLLP,SVMI,2026-01-05T08:51:00.000Z,2026-01-05T12:29:00.000Z,340,false
V007809,SVMI,SLLP,2026-01-05T14:42:00.000Z,2026-01-05T18:20:00.000Z,340,false
V007810,SLLP,SVMI,2026-01-05T10:19:00.000Z,2026-01-05T13:57:00.000Z,300,false
V007811,SVMI,SLLP,2026-01-05T16:11:00.000Z,2026-01-05T19:49:00.000Z,340,false
V007812,SLLP,SVMI,2026-01-05T19:04:00.000Z,2026-01-05T22:42:00.000Z,300,false
V007813,SVMI,SLLP,2026-01-06T02:55:00.000Z,2026-01-06T06:33:00.000Z,300,false
V007814,SLLP,SVMI,2026-01-06T00:54:00.000Z,2026-01-06T04:32:00.000Z,320,false
V007815,SVMI,SCEL,2026-01-05T07:37:00.000Z,2026-01-05T13:39:00.000Z,360,false
V007816,SCEL,SVMI,2026-01-05T08:45:00.000Z,2026-01-05T14:47:00.000Z,340,false
V007817,SVMI,SCEL,2026-01-05T18:23:00.000Z,2026-01-06T00:25:00.000Z,300,false
V007818,SCEL,SVMI,2026-01-05T13:21:00.000Z,2026-01-05T19:23:00.000Z,300,false
V007819,SVMI,SCEL,2026-01-06T03:48:00.000Z,2026-01-06T09:50:00.000Z,360,false
V007820,SCEL,SVMI,2026-01-05T19:42:00.000Z,2026-01-06T01:44:00.000Z,300,false
V007821,SVMI,SABE,2026-01-05T04:03:00.000Z,2026-01-05T10:17:00.000Z,300,false
V007822,SABE,SVMI,2026-01-05T14:34:00.000Z,2026-01-05T20:48:00.000Z,340,false
V007823,SVMI,SABE,2026-01-06T03:58:00.000Z,2026-01-06T10:12:00.000Z,340,false
V007824,SABE,SVMI,2026-01-05T20:46:00.000Z,2026-01-06T03:00:00.000Z,300,false
V007825,SVMI,SGAS,2026-01-05T08:07:00.000Z,2026-01-05T13:09:00.000Z,340,false
V007826,SGAS,SVMI,2026-01-05T06:16:00.000Z,2026-01-05T11:18:00.000Z,360,false
V007827,SVMI,SGAS,2026-01-05T15:43:00.000Z,2026-01-05T20:45:00.000Z,300,false
V007828,SGAS,SVMI,2026-01-05T12:51:00.000Z,2026-01-05T17:53:00.000Z,360,false
V007829,SVMI,SGAS,2026-01-05T18:03:00.000Z,2026-01-05T23:05:00.000Z,300,false
V007830,SGAS,SVMI,2026-01-05T16:58:00.000Z,2026-01-05T22:00:00.000Z,300,false
V007831,SVMI,SGAS,2026-01-05T23:22:00.000Z,2026-01-06T04:24:00.000Z,320,false
V007832,SGAS,SVMI,2026-01-05T22:50:00.000Z,2026-01-06T03:52:00.000Z,300,false
V007833,SVMI,SUAA,2026-01-05T07:09:00.000Z,2026-01-05T13:26:00.000Z,320,false
V007834,SUAA,SVMI,2026-01-05T06:34:00.000Z,2026-01-05T12:51:00.000Z,300,false
V007835,SVMI,SUAA,2026-01-05T10:31:00.000Z,2026-01-05T16:48:00.000Z,300,false
V007836,SUAA,SVMI,2026-01-05T09:43:00.000Z,2026-01-05T16:00:00.000Z,360,false
V007837,SVMI,SUAA,2026-01-05T18:31:00.000Z,2026-01-06T00:48:00.000Z,360,false
V007838,SUAA,SVMI,2026-01-05T20:32:00.000Z,2026-01-06T02:49:00.000Z,360,false
V007839,SVMI,SUAA,2026-01-06T00:25:00.000Z,2026-01-06T06:42:00.000Z,340,false
V007840,SUAA,SVMI,2026-01-06T01:45:00.000Z,2026-01-06T08:02:00.000Z,320,false
V007841,SVMI,LATI,2026-01-05T05:01:00.000Z,2026-01-05T16:10:00.000Z,360,false
V007842,LATI,SVMI,2026-01-05T00:48:00.000Z,2026-01-05T11:57:00.000Z,340,false
V007843,SVMI,LATI,2026-01-05T17:32:00.000Z,2026-01-06T04:41:00.000Z,320,false
V007844,LATI,SVMI,2026-01-05T12:29:00.000Z,2026-01-05T23:38:00.000Z,320,false
V007845,SVMI,LATI,2026-01-05T23:13:00.000Z,2026-01-06T10:22:00.000Z,300,false
V007846,LATI,SVMI,2026-01-05T15:34:00.000Z,2026-01-06T02:43:00.000Z,300,false
V007847,SVMI,EDDI,2026-01-05T09:02:00.000Z,2026-01-05T19:34:00.000Z,340,false
V007848,EDDI,SVMI,2026-01-04T23:17:00.000Z,2026-01-05T09:49:00.000Z,340,false
V007849,SVMI,EDDI,2026-01-05T16:01:00.000Z,2026-01-06T02:33:00.000Z,320,false
V007850,EDDI,SVMI,2026-01-05T12:03:00.000Z,2026-01-05T22:35:00.000Z,360,false
V007851,SVMI,EDDI,2026-01-05T23:35:00.000Z,2026-01-06T10:07:00.000Z,340,false
V007852,EDDI,SVMI,2026-01-05T15:47:00.000Z,2026-01-06T02:19:00.000Z,340,false
V007853,SVMI,LOWW,2026-01-05T04:06:00.000Z,2026-01-05T14:54:00.000Z,300,false
V007854,LOWW,SVMI,2026-01-04T23:50:00.000Z,2026-01-05T10:38:00.000Z,360,false
V007855,SVMI,LOWW,2026-01-05T12:13:00.000Z,2026-01-05T23:01:00.000Z,340,false
V007856,LOWW,SVMI,2026-01-05T06:43:00.000Z,2026-01-05T17:31:00.000Z,340,false
V007857,SVMI,LOWW,2026-01-05T16:32:00.000Z,2026-01-06T03:20:00.000Z,320,false
V007858,LOWW,SVMI,2026-01-05T10:14:00.000Z,2026-01-05T21:02:00.000Z,340,false
V007859,SVMI,LOWW,2026-01-06T03:47:00.000Z,2026-01-06T14:35:00.000Z,320,false
V007860,LOWW,SVMI,2026-01-05T17:18:00.000Z,2026-01-06T04:06:00.000Z,320,false
V007861,SVMI,EBCI,2026-01-05T04:58:00.000Z,2026-01-05T14:41:00.000Z,360,false
V007862,EBCI,SVMI,2026-01-04T22:21:00.000Z,2026-01-05T08:04:00.000Z,300,false
V007863,SVMI,EBCI,2026-01-05T15:58:00.000Z,2026-01-06T01:41:00.000Z,320,false
V007864,EBCI,SVMI,2026-01-05T05:55:00.000Z,2026-01-05T15:38:00.000Z,360,false
V007865,SVMI,EBCI,2026-01-05T18:06:00.000Z,2026-01-06T03:49:00.000Z,340,false
V007866,EBCI,SVMI,2026-01-05T13:20:00.000Z,2026-01-05T23:03:00.000Z,300,false
V007867,SVMI,EBCI,2026-01-05T22:32:00.000Z,2026-01-06T08:15:00.000Z,340,false
V007868,EBCI,SVMI,2026-01-05T17:20:00.000Z,2026-01-06T03:03:00.000Z,360,false
V007869,SVMI,UMMS,2026-01-05T11:17:00.000Z,2026-01-05T23:05:00.000Z,300,false
V007870,UMMS,SVMI,2026-01-05T01:02:00.000Z,2026-01-05T12:50:00.000Z,300,false
V007871,SVMI,UMMS,2026-01-05T21:44:00.000Z,2026-01-06T09:32:00.000Z,300,false
V007872,UMMS,SVMI,2026-01-05T11:08:00.000Z,2026-01-05T22:56:00.000Z,360,false
V007873,SVMI,LBSF,2026-01-05T11:08:00.000Z,2026-01-05T22:41:00.000Z,360,false
V007874,LBSF,SVMI,2026-01-04T21:17:00.000Z,2026-01-05T08:50:00.000Z,320,false
V007875,SVMI,LBSF,2026-01-05T19:21:00.000Z,2026-01-06T06:54:00.000Z,300,false
V007876,LBSF,SVMI,2026-01-05T10:20:00.000Z,2026-01-05T21:53:00.000Z,300,false
V007877,SVMI,LBSF,2026-01-05T23:51:00.000Z,2026-01-06T11:24:00.000Z,360,false
V007878,LBSF,SVMI,2026-01-05T15:13:00.000Z,2026-01-06T02:46:00.000Z,300,false
V007879,SVMI,LKPR,2026-01-05T04:17:00.000Z,2026-01-05T14:54:00.000Z,340,false
V007880,LKPR,SVMI,2026-01-05T03:20:00.000Z,2026-01-05T13:57:00.000Z,360,false
V007881,SVMI,LKPR,2026-01-05T10:40:00.000Z,2026-01-05T21:17:00.000Z,320,false
V007882,LKPR,SVMI,2026-01-05T09:59:00.000Z,2026-01-05T20:36:00.000Z,360,false
V007883,SVMI,LKPR,2026-01-05T16:52:00.000Z,2026-01-06T03:29:00.000Z,360,false
V007884,LKPR,SVMI,2026-01-05T11:52:00.000Z,2026-01-05T22:29:00.000Z,300,false
V007885,SVMI,LKPR,2026-01-05T22:40:00.000Z,2026-01-06T09:17:00.000Z,320,false
V007886,LKPR,SVMI,2026-01-05T19:25:00.000Z,2026-01-06T06:02:00.000Z,300,false
V007887,SVMI,LDZA,2026-01-05T19:12:00.000Z,2026-01-06T06:00:00.000Z,340,false
V007888,LDZA,SVMI,2026-01-05T08:49:00.000Z,2026-01-05T19:37:00.000Z,360,false
V007889,SVMI,EKCH,2026-01-05T05:13:00.000Z,2026-01-05T15:42:00.000Z,320,false
V007890,EKCH,SVMI,2026-01-05T01:00:00.000Z,2026-01-05T11:29:00.000Z,340,false
V007891,SVMI,EKCH,2026-01-05T14:50:00.000Z,2026-01-06T01:19:00.000Z,360,false
V007892,EKCH,SVMI,2026-01-05T04:18:00.000Z,2026-01-05T14:47:00.000Z,340,false
V007893,SVMI,EKCH,2026-01-05T21:39:00.000Z,2026-01-06T08:08:00.000Z,300,false
V007894,EKCH,SVMI,2026-01-05T15:24:00.000Z,2026-01-06T01:53:00.000Z,300,false
V007895,SVMI,EKCH,2026-01-06T00:07:00.000Z,2026-01-06T10:36:00.000Z,360,false
V007896,EKCH,SVMI,2026-01-05T18:57:00.000Z,2026-01-06T05:26:00.000Z,340,false
V007897,SVMI,EHAM,2026-01-05T16:14:00.000Z,2026-01-06T02:00:00.000Z,360,false
V007898,EHAM,SVMI,2026-01-05T16:11:00.000Z,2026-01-06T01:57:00.000Z,320,false
V007899,SVMI,VIDP,2026-01-05T06:23:00.000Z,2026-01-06T00:15:00.000Z,300,false
V007900,VIDP,SVMI,2026-01-04T22:36:00.000Z,2026-01-05T16:28:00.000Z,300,false
V007901,SVMI,VIDP,2026-01-05T15:34:00.000Z,2026-01-06T09:26:00.000Z,300,false
V007902,VIDP,SVMI,2026-01-05T04:42:00.000Z,2026-01-05T22:34:00.000Z,300,false
V007903,SVMI,VIDP,2026-01-05T21:44:00.000Z,2026-01-06T15:36:00.000Z,300,false
V007904,VIDP,SVMI,2026-01-05T08:36:00.000Z,2026-01-06T02:28:00.000Z,340,false
V007905,SVMI,VIDP,2026-01-06T00:47:00.000Z,2026-01-06T18:39:00.000Z,320,false
V007906,VIDP,SVMI,2026-01-05T17:40:00.000Z,2026-01-06T11:32:00.000Z,340,false
V007907,SVMI,OSDI,2026-01-05T05:42:00.000Z,2026-01-05T18:54:00.000Z,340,false
V007908,OSDI,SVMI,2026-01-04T22:43:00.000Z,2026-01-05T11:55:00.000Z,320,false
V007909,SVMI,OSDI,2026-01-05T15:55:00.000Z,2026-01-06T05:07:00.000Z,340,false
V007910,OSDI,SVMI,2026-01-05T03:16:00.000Z,2026-01-05T16:28:00.000Z,340,false
V007911,SVMI,OSDI,2026-01-05T17:38:00.000Z,2026-01-06T06:50:00.000Z,360,false
V007912,OSDI,SVMI,2026-01-05T10:30:00.000Z,2026-01-05T23:42:00.000Z,320,false
V007913,SVMI,OSDI,2026-01-06T01:55:00.000Z,2026-01-06T15:07:00.000Z,320,false
V007914,OSDI,SVMI,2026-01-05T17:16:00.000Z,2026-01-06T06:28:00.000Z,360,false
V007915,SVMI,OAKB,2026-01-05T09:23:00.000Z,2026-01-06T01:59:00.000Z,320,false
V007916,OAKB,SVMI,2026-01-04T20:00:00.000Z,2026-01-05T12:36:00.000Z,320,false
V007917,SVMI,OAKB,2026-01-05T15:53:00.000Z,2026-01-06T08:29:00.000Z,340,false
V007918,OAKB,SVMI,2026-01-05T05:38:00.000Z,2026-01-05T22:14:00.000Z,340,false
V007919,SVMI,OAKB,2026-01-05T20:51:00.000Z,2026-01-06T13:27:00.000Z,340,false
V007920,OAKB,SVMI,2026-01-05T11:45:00.000Z,2026-01-06T04:21:00.000Z,360,false
